metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.6829966862206716,0.00012055593632331203,0.6179555259656073,0.0007680269378609109,0.3981680349658541,0.0049864650468049625,26
DI_all,False,-0.13326650020771968,0.5163297793778034,-0.08616857708430412,0.6755477605881498,-0.01849000654084097,0.8947616858668768,26
INF_all,True,-0.03600578052424013,0.8613774095771884,-0.1516604702647635,0.45955407952417804,-0.0933154184926424,0.5076646332390782,26
INF_nwc,True,-0.014061207624085817,0.9456460721776587,-0.15723329525396496,0.4430247449398923,-0.11578998164521932,0.4307352067061908,26
INF_stacking,True,0.028712498677155515,0.8892656039649198,-0.04002052393061615,0.8460923709897719,-0.012364775201659049,0.9296935622497763,26
INF_wc,True,-0.2580073783479558,0.2031744858075197,-0.2957511392648938,0.14239738059503698,-0.19751642679408513,0.16358178728172545,26
mcq,False,-0.3431031663443592,0.08616560794705355,-0.15284664268525372,0.4560090081778698,-0.09245003270420486,0.5083512047889085,26
P-value,False,0.1190580962496925,0.5623938720966266,0.11159584236155819,0.5873060449546772,0.09084775750363078,0.5681211112128732,26
RMSD,False,-0.23471644129518604,0.24842820233731705,-0.07385878035797497,0.7199125034986276,0.006163335513613657,0.9648296238220165,26
TM-score,True,0.20514762651222934,0.3147279371969862,0.2606538691802245,0.19841455667259508,0.13975424859373686,0.3204779246492513,26
lDDT,True,0.7191303961813198,3.4816877243464515e-05,0.626727721740218,0.0006128350584796448,0.4666458040150354,0.0012326711751167827,26
